14,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k7Ae,
15,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k7Ak,
16,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k77g,
17,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Fw7x,
18,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k7Aa,
19,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k7Av,
20,Hamilton (Touring),event,37.779499, -122.419502,2024-12-04 03:48:18,Ticketmaster,Theatre,,,https://www.ticketmaster.com/event/Z7r9jZ1A7k77Y,
21,Haight Street Fair!,To, uh have fun,Haight-Ashbury, San Francisco, CA,2007-06-10 14:00:00,Yelp,festivals-fairs,USD,,https://www.yelp.com/events/san-francisco-haight-street-fair?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
22,Extra Action Cock Out Rockout,A full metal parking lot fiasco!

Extra Action Marching Band: An overdose of white knuckles, hot propellers and wet panties. Let these rabid biker-puftas...,375 11th St, San Francisco, CA 94103,2007-06-07 23:00:00,Yelp,music,USD,10,https://www.yelp.com/events/san-francisco-extra-action-cock-out-rockout?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
23,Huey Lewis & The News at Stern Grove Festival,Huey Lewis & The News with The Paul Thorn Band

Since 1938, Stern Grove Festival has been the Bay Area's home for outstanding performing arts in a...,2750 19th Ave, San Francisco, CA 94132,2007-06-17 17:00:00,Yelp,music,USD,,https://www.yelp.com/events/san-francisco-huey-lewis-and-the-news-at-stern-grove-festival?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
24,Last Day to See Vivienne Westwood at the De Young,I've heard so many amazing things about this exhibit, but I haven't made it by yet.  So this is my last chance.  Must...,50 Hagiwara Tea Garden Dr, Golden Gate Park, San Francisco, CA 94118,2007-06-10 04:30:00,Yelp,fashion,USD,15,https://www.yelp.com/events/san-francisco-last-day-to-see-vivienne-westwood-at-the-de-young?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
25,Shantytown,Kanvus will be opening the show followed by our old friends and everyone's drinking buddies, In Rare Form. Shantytown will finish up the night of music...,2565 Mission St, San Francisco, CA 94110,2007-06-07 23:00:00,Yelp,music,USD,8,https://www.yelp.com/events/san-francisco-shantytown?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
26,Precious Cheese North Beach Festival,I went to this last year and bopped around for an hour to a free performance by Tainted Love - nothing like sunshine and 80s music to raise serratonin...,Filbert And Stockton St, San Francisco, CA 94133,2007-06-16 13:00:00,Yelp,festivals-fairs,USD,,https://www.yelp.com/events/san-francisco-precious-cheese-north-beach-festival?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
27,The Great Gorilla Run,GO APE at the first-ever San Francisco Great Gorilla Run!

The San Francisco Great Gorilla Run 7K (4.3 miles) is a fun run to benefit the world's last...,501 Stanyan St, San Francisco, CA 94117,2007-06-10 12:00:00,Yelp,other,USD,,https://www.yelp.com/events/san-francisco-the-great-gorilla-run?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
28,Sing-Along Grease at the Castro,Summer lovin' had me a blast
Summer lovin', happened so fast
I met a girl crazy for me
I met a boy, cute as can be 

Oh man, this is right up there...,429 Castro St, San Francisco, CA 94114,2007-06-10 22:00:00,Yelp,film,USD,15,https://www.yelp.com/events/san-francisco-sing-along-grease-at-the-castro?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
29,Lindy in the Park,So granted, I haven't been to this in a long time.  It used to be at the bandstand in the middle of museum row at way too early an hour for a Sunday...,John F Kennedy Dr & 8th Ave, San Francisco, CA,2007-06-17 14:00:00,Yelp,performing-arts,USD,,https://www.yelp.com/events/san-francisco-lindy-in-the-park?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
30,Shag at The Shooting Gallery - Opening Reception,The Shooting Gallery is kicking off their Shag Show (running through July 6, 2007) with an opening reception Saturday night.

The website's not so...,886 Geary St, San Francisco, CA 94109,2007-06-09 22:00:00,Yelp,visual-arts,USD,,https://www.yelp.com/events/san-francisco-shag-at-the-shooting-gallery-opening-reception?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
31,Robogames,From their website:
RoboGames is the world's largest open robot competition (even the Guinness Book of World Records says so!) We invite the best minds...,2 Marina Blvd, Bldg C Ste 260, San Francisco, CA 94123,2007-06-16 03:00:00,Yelp,other,USD,20,https://www.yelp.com/events/san-francisco-robogames?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
32,15 Years of Type for Independent Minds,Part of AIGA's Design Week, this is curated by Erik Spiekermann and Jan Middendorp, FiFFteen is an exhibit celebrating the 15th anniversary of the FontFont...,130 Sutter St, San Francisco, CA,2007-06-11 12:00:00,Yelp,visual-arts,USD,,https://www.yelp.com/events/san-francisco-15-years-of-type-for-independent-minds?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
33,Sage Francis - Human the Death Dance Tour,Sage Francis, Buck 65, Alias and Buddy Wakefield: four reasons to be there.,1805 Geary Blvd, San Francisco, CA 94115,2007-06-19 23:00:00,Yelp,music,USD,25,https://www.yelp.com/events/san-francisco-sage-francis-human-the-death-dance-tour?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
34,Apple Worldwide Developers Conference,This June, the center of the Mac universe will be in downtown San Francisco, as developers and IT professionals from around the globe come together for the...,747 Howard St, San Francisco, CA 94103,2007-06-11 12:00:00,Yelp,other,USD,1595,https://www.yelp.com/events/san-francisco-apple-worldwide-developers-conference?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
35,Dolores Park Movie Night,See a free movie, maybe bring your dog. This time it's either: 

Dial M For Murder (1954) or House of Wax(1953)

To be determined by the clap-o-meter...,19th & Dolores St, San Francisco, CA 94114,2007-06-15 00:00:00,Yelp,film,USD,,https://www.yelp.com/events/san-francisco-dolores-park-movie-night?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
36,Skate This Art,An art exhibition, silent auction, and fundraiser

The 1st Annual San Francisco ART on Skateboards Show. Fifty artists from San Francisco to Los Angeles...,593 Guerrero St, San Francisco, CA,2007-06-22 20:00:00,Yelp,visual-arts,USD,,https://www.yelp.com/events/san-francisco-skate-this-art?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
37,SPECTACLE - Chocolate Syrup Wrestling,Chocolate Syrup Wrestling! Is there anything else that needs to be said?,375 11th St, San Francisco, CA 94103,2007-06-15 00:00:00,Yelp,nightlife,USD,15,https://www.yelp.com/events/san-francisco-spectacle-chocolate-syrup-wrestling?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
38,Gama-Go Book Release Party,Music, art and cool people.  You won't want to miss it.   It's free, but you might want to RSVP,111 Minna St, San Francisco, CA 94105,2007-06-14 23:00:00,Yelp,visual-arts,USD,,https://www.yelp.com/events/san-francisco-gama-go-book-release-party?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
39,Burning Man BBQ A NOOBIE PIC-I-NIC,Bring your virgins, your newbies, your dust-free friends...And introduce them to the Burners in their backyard. This as an event FOR and BY Burning Man...,John F Kennedy Dr & Stow Lake Dr, San Francisco, CA,2007-06-16 14:00:00,Yelp,festivals-fairs,USD,,https://www.yelp.com/events/san-francisco-burning-man-bbq-a-noobie-pic-i-nic?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
40,Smashmouth, Everclear, & Mat Kearney Concert,6-17-2007 (SUNDAY SUNDAY SUNDAY!)
12PM-4PM

It's Alice Radio's Summerthing, Speedway Meadow.  
http://www.radioalice.co...

I'll admit.  I...,501 Stanyan St, San Francisco, CA 94117,2007-06-17 15:00:00,Yelp,music,USD,,https://www.yelp.com/events/san-francisco-smashmouth-everclear-and-mat-kearney-concert?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
41,Yelp Elite Event at Etiquette,Another hot Yelp Elite Event, check out the Elite access calendar (http://www.yelp.com/elite) for all the details! If you're not yet Elite, it's time for...,1108 Market St, San Francisco, CA 94102,2007-06-20 22:00:00,Yelp,other,USD,,https://www.yelp.com/events/san-francisco-yelp-elite-event-at-etiquette?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
42,Night of the Living Dead: LIVE!,Six strangers are trapped in a small farmhouse in the
countryside of Pennsylvania... Why? Because the dead are
coming back to LIFE and want FLESH!!!...,1333 Indiana St, San Francisco, CA,2007-06-21 22:15:00,Yelp,performing-arts,USD,21,https://www.yelp.com/events/san-francisco-night-of-the-living-dead-live?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
43,San Francisco Pride 2007,Dude gay pride get on it.,355 McAllister St, San Francisco, CA 94103,2007-06-23 15:00:00,Yelp,festivals-fairs,USD,,https://www.yelp.com/events/san-francisco-san-francisco-pride-2007?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
44,Release Party - The Big Ugly Review #6,Everyone is warmly invited to the Issue #6 Release Party on Monday, June 18 at 111 Minna Gallery from 6-9 pm in San Francisco. Come for an evening of great...,111 Minna St, San Francisco, CA 94105,2007-06-18 21:00:00,Yelp,visual-arts,USD,,https://www.yelp.com/events/san-francisco-release-party-the-big-ugly-review-6?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
45,Tamale Lady Birthday Bash,Woot!

6PM
Food & Drink Special

8PM
"Sonic Titillation" (whatever that is)

9PM
Movies:

"Our Lady of Tamale"
"Meter Maid Massacre",199 Valencia St, San Francisco, CA 94103,2007-06-18 21:00:00,Yelp,other,USD,,https://www.yelp.com/events/san-francisco-tamale-lady-birthday-bash?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
46,It's a bake sale for gay dogs, BITCHES!,What:  A motherfudging bake sale.  Also, perhaps some clothing and other garage sale type things.  And margaritas?  Is that legal?

Where: See above,...,1149 Church St, San Francisco, CA,2007-06-23 14:00:00,Yelp,charities,USD,,https://www.yelp.com/events/san-francisco-its-a-bake-sale-for-gay-dogs-bitches?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
47,Mos Def @ Ruby Skye,It's Mos Def... what else do you need???,420 Mason St, San Francisco, CA 94102,2007-06-19 23:00:00,Yelp,music,USD,20,https://www.yelp.com/events/san-francisco-mos-def-ruby-skye?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
48,Sea Wolf @ Cafe du Nord,This band comes to San Francisco for the fourth time this year - but this time it's for a headlining show. The first three times they opened up for Clinic...,The Swedish American Hall, 2174 Market St, San Francisco, CA 94114,2007-06-23 00:00:00,Yelp,music,USD,12,https://www.yelp.com/events/san-francisco-sea-wolf-cafe-du-nord?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
49,Giants vs Yankees!,The Yankees are playing the Giants in San Francisco for the first time ever!  I'm going Sunday...anyone else?,24 Willie Mays Plz, San Francisco, CA 94107,2007-06-24 16:00:00,Yelp,sports-active-life,USD,,https://www.yelp.com/events/san-francisco-giants-vs-yankees?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
50,Bhi Bhiman and Saadi Halil live at El Rincon,Happy hour until 9.30 pm.... and if that weren't enough:

With the voice of a classic-era soul singer (Bill Withers), the presentation of a folk artist...,2700 16th St, San Francisco, CA 94103,2007-06-19 23:00:00,Yelp,music,USD,3,https://www.yelp.com/events/san-francisco-bhi-bhiman-and-saadi-halil-live-at-el-rincon?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
51,Felix Da Housecat @ Ruby Skye!,Felix puts on a great live set!!,420 Mason St, San Francisco, CA 94102,2007-06-23 23:00:00,Yelp,music,USD,15,https://www.yelp.com/events/san-francisco-felix-da-housecat-ruby-skye?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
52,COLMA: THE MUSICAL Opening and After-Party,COLMA: THE MUSICAL Opening and After-Party

Join CAAM staff and members as we celebrate the theatrical release of  
COLMA: THE MUSICAL!

Exclusive...,San Francisco, CA,2007-06-22 15:00:00,Yelp,film,USD,,https://www.yelp.com/events/san-francisco-colma-the-musical-opening-and-after-party?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
53,Film Screening: Red without Blue,The award-winning documentary Red Without Blue  will be screening at the Castro Theatre on Wednesday, June 20th at 2:15p.

A childhood of traumatizing...,429 Castro St, San Francisco, CA 94114,2007-06-20 17:15:00,Yelp,film,USD,,https://www.yelp.com/events/san-francisco-film-screening-red-without-blue?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
54,Fat House Fridays @ Anu Bar w/Jaime James & The Dirty Duo,"Happy Hour" 5-10 | DJ sets 6-2am | Dancing

Drink Specials:
$3 Becks
$4 Well Drinks
$5 An Infused Vodka

Friday Resident DJs ("Happy Hour" 6-10...,43 6th St, San Francisco, CA 94103,2007-06-22 21:00:00,Yelp,nightlife,USD,,https://www.yelp.com/events/san-francisco-fat-house-fridays-anu-bar-w-jaime-james-and-the-dirty-duo?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
55,Wooden Boat Show, Sun. June 24, 2007, Tiburon, CA,Master Mariners Benevolent Association
2007 Wooden Boat Show
Sunday, June 24, 2007
Corinthian Yacht Club
43 Main Street, Tiburon, CA
10:00 am to 4:00...,43 Main St, Tiburon, CA 94920,2007-06-24 13:00:00,Yelp,festivals-fairs,USD,10,https://www.yelp.com/events/tiburon-wooden-boat-show-sun-june-24-2007-tiburon-ca?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
56,Impact Briefts 8 Sinfully Delicious,A perennial audience favorite, Impact Briefs are collections of brand-spanking-new 10-minute comedies. In Sinfully Delicious, we take the series a step...,1834 Euclid Ave, Berkeley, CA 94709,2007-06-22 23:00:00,Yelp,performing-arts,USD,15,https://www.yelp.com/events/berkeley-impact-briefts-8-sinfully-delicious?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
57,The First Annual Polk Village Pub Crawl,Join the CrawlSF Team for the first Pub Crawl of the year! Due to the Popularity of the Union Street Experience, Polk Street Pub Crawl and North Beach Bar...,1233 Polk St, San Francisco, CA 94109,2007-06-23 19:00:00,Yelp,festivals-fairs,USD,5,https://www.yelp.com/events/san-francisco-the-first-annual-polk-village-pub-crawl?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
58,Colma: The Musical,If you missed "Colma: The Musical" during the SF International Asian American Film Festival, here's your chance to see it! I've also heard that cast and...,1 Embarcadero Ctr, San Francisco, CA 94111,2007-06-22 22:30:00,Yelp,film,USD,10,https://www.yelp.com/events/san-francisco-colma-the-musical?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
59,Dyke March,My favorite day of the year in SF!  Bring your champagne, snacks, and entourage to Dolores Park...

Starting from Dolores Park, at 18th and Dolores
Rally...,19th & Dolores St, San Francisco, CA 94114,2007-06-23 18:00:00,Yelp,other,USD,,https://www.yelp.com/events/san-francisco-dyke-march?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
60,RATAPALOOZA!,Ratapalooza!

Saturday, June 23 2007
12:00 Noon to 4:00 PM
Animal Care & Control
1200 15th Street (at Harrison)
San...,Harrison St & 15th St, San Francisco, CA,2007-06-23 15:00:00,Yelp,charities,USD,,https://www.yelp.com/events/san-francisco-ratapalooza?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
61,Berkeley International Food Festival,Take a culinary trip to explore and savor the aromas and tastes of worldwide cuisine without getting on an airplane or experiencing jet lag. Delight in the...,San Francisco, CA,2007-06-24 15:00:00,Yelp,food-and-drink,USD,,https://www.yelp.com/events/san-francisco-berkeley-international-food-festival?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
62,OAKLAND UNDER ATTACK!! JRK CD release party,It's JRK CD release party also featuring:

Jonny Manak and the Depressives
The Sore Thumbs
New Earth Creeps

Check it out!!!,1928 Telegraph Ave, Oakland, CA 94612,2007-06-22 23:00:00,Yelp,music,USD,8,https://www.yelp.com/events/oakland-oakland-under-attack-jrk-cd-release-party?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
63,DYL Happy Hour this Friday 6/22 @ Casanova Lounge,http://www.yelp.com/topic/rlNE_Keg1PmKAVhcZqdaJA


Now that our victorious DYL forces have returned from Vegas, it's time to hoist shots, pints, skirts...,527 Valencia St, San Francisco, CA 94110,2007-06-22 21:00:00,Yelp,other,USD,,https://www.yelp.com/events/san-francisco-dyl-happy-hour-this-friday-6-22-casanova-lounge?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
64,Hip Hop Harry @ the GAMH!!!,From GAMH's website: Hip Hop Harry's Live Show is family fun at its best! The show features original rap-a-long songs with educational, & positive messages....,859 O'Farrell St, San Francisco, CA 94109,2007-06-24 17:00:00,Yelp,kids-family,USD,17,https://www.yelp.com/events/san-francisco-hip-hop-harry-the-gamh?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
65,Tragic Kingdom:  The Art of Camille Rose Garcia,Look for yourself!

http://www.camillerosegarcia.com/index.html,San Francisco, CA,2007-05-12 14:00:00,Yelp,visual-arts,USD,8,https://www.yelp.com/events/san-francisco-tragic-kingdom-the-art-of-camille-rose-garcia?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
66,Fremont Art & Wine Festival,One of the biggest A&W in the Bay Area...weather is always HOT HOT HOT!  Browse, drink, eat and enjoy the sun!,Fremont, CA,1907-08-04 13:00:00,Yelp,festivals-fairs,USD,,https://www.yelp.com/events/fremont-fremont-art-and-wine-festival?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
67,Hell's Belles Car Club Pinewood Derby & Art Auction,The ladies of the Hell's Belles Car Club host their 2nd Annual Pinewood Derby and Art Auction! Sponsored by Last Gasp Books and benefiting the Bay Area...,839 Larkin St, San Francisco, CA 94109,1907-08-18 21:00:00,Yelp,charities,USD,,https://www.yelp.com/events/san-francisco-hells-belles-car-club-pinewood-derby-and-art-auction?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
68,Zen Creations Patio Party and B Bar (Yerba Buena, Soma),Vibe:       Laid back patio party
Reason: Celebrate the new creations made with Zen Green Tea Liqueur (zen-greentea.com)
With:        Zen Promotion Team, DJ...,720 Howard St, San Francisco, CA 94103,2007-04-10 20:00:00,Yelp,nightlife,USD,,https://www.yelp.com/events/san-francisco-zen-creations-patio-party-and-b-bar-yerba-buena-soma?adjust_creative=q_PaZ4cbCD97EB1Hl7lnEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_event_search&utm_source=q_PaZ4cbCD97EB1Hl7lnEA,
69,RAJ HILLS Disses WestCoast Truth Serum Interview & Mixtape on youtube only event.,RAJ HILLS Disses WestCoast Truth Serum Interview on youtube only event.

Watch it all from your computer Feb.21(just a click away)
